,year_film,year_ceremony,ceremony,category,name,film,winner
8912,2008,2009,81,SUPPORTING ACTOR,Philip Seymour Hoffman,Doubt,False
8913,2008,2009,81,SUPPORTING ACTOR,Heath Ledger,The Dark Knight,True
8914,2008,2009,81,SUPPORTING ACTOR,Michael Shannon,Revolutionary Road,False
8915,2008,2009,81,ACTRESS,Anne Hathaway,Rachel Getting Married,False
8916,2008,2009,81,ACTRESS,Angelina Jolie,Changeling,False
8917,2008,2009,81,ACTRESS,Melissa Leo,Frozen River,False
8918,2008,2009,81,ACTRESS,Meryl Streep,Doubt,False
8919,2008,2009,81,ACTRESS,Kate Winslet,The Reader,True
8920,2008,2009,81,SUPPORTING ACTRESS,Amy Adams,Doubt,False
8921,2008,2009,81,SUPPORTING ACTRESS,Penélope Cruz,Vicky Cristina Barcelona,True
8922,2008,2009,81,SUPPORTING ACTRESS,Viola Davis,Doubt,False
8923,2008,2009,81,SUPPORTING ACTRESS,Taraji P. Henson,The Curious Case of Benjamin Button,False
8924,2008,2009,81,SUPPORTING ACTRESS,Marisa Tomei,The Wrestler,False
8925,2008,2009,81,ANIMATED FEATURE FILM,Chris Williams and Byron Howard,Bolt,False
8926,2008,2009,81,ANIMATED FEATURE FILM,John Stevenson and Mark Osborne,Kung Fu Panda,False
8927,2008,2009,81,ANIMATED FEATURE FILM,Andrew Stanton,WALL-E,True
8943,2008,2009,81,DIRECTING,David Fincher,The Curious Case of Benjamin Button,False
8944,2008,2009,81,DIRECTING,Ron Howard,Frost/Nixon,False
8945,2008,2009,81,DIRECTING,Gus Van Sant,Milk,False
8946,2008,2009,81,DIRECTING,Stephen Daldry,The Reader,False
8947,2008,2009,81,DIRECTING,Danny Boyle,Slumdog Millionaire,True
8970,2008,2009,81,MUSIC,Alexandre Desplat,The Curious Case of Benjamin Button,False
8971,2008,2009,81,MUSIC,James Newton Howard,Defiance,False
8972,2008,2009,81,MUSIC,Danny Elfman,Milk,False
8973,2008,2009,81,MUSIC,A.R. Rahman,Slumdog Millionaire,True
8974,2008,2009,81,MUSIC,Thomas Newman,WALL-E,False
8975,2008,2009,81,MUSIC,Music by Peter Gabriel and Thomas Newman; Lyric by Peter Gabriel,WALL-E,False
8976,2008,2009,81,MUSIC,Music by A.R. Rahman; Lyric by Gulzar,Slumdog Millionaire,True
8977,2008,2009,81,MUSIC,Music and Lyric by A.R. Rahman and Maya Arulpragasam,Slumdog Millionaire,False
8978,2008,2009,81,BEST PICTURE,"Kathleen Kennedy, Frank Marshall and Ceán Chaffin, Producers",The Curious Case of Benjamin Button,False
8979,2008,2009,81,BEST PICTURE,"Brian Grazer, Ron Howard and Eric Fellner, Producers",Frost/Nixon,False
8980,2008,2009,81,BEST PICTURE,"Dan Jinks and Bruce Cohen, Producers",Milk,False
8981,2008,2009,81,BEST PICTURE,"Anthony Minghella, Sydney Pollack, Donna Gigliotti and Redmond Morris, Producers",The Reader,False
8982,2008,2009,81,BEST PICTURE,"Christian Colson, Producer",Slumdog Millionaire,True
9017,2009,2010,82,ACTOR,Jeff Bridges,Crazy Heart,True
9018,2009,2010,82,ACTOR,George Clooney,Up in the Air,False
9019,2009,2010,82,ACTOR,Colin Firth,A Single Man,False
9020,2009,2010,82,ACTOR,Morgan Freeman,Invictus,False
9021,2009,2010,82,ACTOR,Jeremy Renner,The Hurt Locker,False
9022,2009,2010,82,SUPPORTING ACTOR,Matt Damon,Invictus,False
9023,2009,2010,82,SUPPORTING ACTOR,Woody Harrelson,The Messenger,False
9024,2009,2010,82,SUPPORTING ACTOR,Christopher Plummer,The Last Station,False
9025,2009,2010,82,SUPPORTING ACTOR,Stanley Tucci,The Lovely Bones,False
9026,2009,2010,82,SUPPORTING ACTOR,Christoph Waltz,Inglourious Basterds,True
9027,2009,2010,82,ACTRESS,Sandra Bullock,The Blind Side,True
9028,2009,2010,82,ACTRESS,Helen Mirren,The Last Station,False
9029,2009,2010,82,ACTRESS,Carey Mulligan,An Education,False
9030,2009,2010,82,ACTRESS,Gabourey Sidibe,Precious: Based on the Novel 'Push' by Sapphire,False
9031,2009,2010,82,ACTRESS,Meryl Streep,Julie & Julia,False
9032,2009,2010,82,SUPPORTING ACTRESS,Penélope Cruz,Nine,False
9033,2009,2010,82,SUPPORTING ACTRESS,Vera Farmiga,Up in the Air,False
9034,2009,2010,82,SUPPORTING ACTRESS,Maggie Gyllenhaal,Crazy Heart,False
9035,2009,2010,82,SUPPORTING ACTRESS,Anna Kendrick,Up in the Air,False
9036,2009,2010,82,SUPPORTING ACTRESS,Mo'Nique,Precious: Based on the Novel 'Push' by Sapphire,True
9037,2009,2010,82,ANIMATED FEATURE FILM,Henry Selick,Coraline,False
9038,2009,2010,82,ANIMATED FEATURE FILM,Wes Anderson,Fantastic Mr. Fox,False
9039,2009,2010,82,ANIMATED FEATURE FILM,John Musker and Ron Clements,The Princess and the Frog,False
9040,2009,2010,82,ANIMATED FEATURE FILM,Tomm Moore,The Secret of Kells,False
9041,2009,2010,82,ANIMATED FEATURE FILM,Pete Docter,Up,True
9057,2009,2010,82,DIRECTING,James Cameron,Avatar,False
9058,2009,2010,82,DIRECTING,Kathryn Bigelow,The Hurt Locker,True
9059,2009,2010,82,DIRECTING,Quentin Tarantino,Inglourious Basterds,False
9060,2009,2010,82,DIRECTING,Lee Daniels,Precious: Based on the Novel 'Push' by Sapphire,False
9061,2009,2010,82,DIRECTING,Jason Reitman,Up in the Air,False
9085,2009,2010,82,MUSIC,James Horner,Avatar,False
9086,2009,2010,82,MUSIC,Alexandre Desplat,Fantastic Mr. Fox,False
9087,2009,2010,82,MUSIC,Marco Beltrami and Buck Sanders,The Hurt Locker,False
9088,2009,2010,82,MUSIC,Hans Zimmer,Sherlock Holmes,False
9089,2009,2010,82,MUSIC,Michael Giacchino,Up,True
9090,2009,2010,82,MUSIC,Music and Lyric by Randy Newman,The Princess and the Frog,False
9091,2009,2010,82,MUSIC,Music and Lyric by Randy Newman,The Princess and the Frog,False
9092,2009,2010,82,MUSIC,Music by Reinhardt Wagner; Lyric by Frank Thomas,Paris 36,False
9093,2009,2010,82,MUSIC,Music and Lyric by Maury Yeston,Nine,False
9094,2009,2010,82,MUSIC,Music and Lyric by Ryan Bingham and T Bone Burnett,Crazy Heart,True
9095,2009,2010,82,BEST PICTURE,"James Cameron and Jon Landau, Producers",Avatar,False
9096,2009,2010,82,BEST PICTURE,"Gil Netter, Andrew A. Kosove and Broderick Johnson, Producers",The Blind Side,False
9097,2009,2010,82,BEST PICTURE,"Peter Jackson and Carolynne Cunningham, Producers",District 9,False
9098,2009,2010,82,BEST PICTURE,"Finola Dwyer and Amanda Posey, Producers",An Education,False
9099,2009,2010,82,BEST PICTURE,"Kathryn Bigelow, Mark Boal, Nicolas Chartier and Greg Shapiro, Producers",The Hurt Locker,True
9100,2009,2010,82,BEST PICTURE,"Lawrence Bender, Producer",Inglourious Basterds,False
9101,2009,2010,82,BEST PICTURE,"Lee Daniels, Sarah Siegel-Magness and Gary Magness, Producers",Precious: Based on the Novel 'Push' by Sapphire,False
9102,2009,2010,82,BEST PICTURE,"Joel Coen and Ethan Coen, Producers",A Serious Man,False
9103,2009,2010,82,BEST PICTURE,"Jonas Rivera, Producer",Up,False
9104,2009,2010,82,BEST PICTURE,"Daniel Dubiecki, Ivan Reitman and Jason Reitman, Producers",Up in the Air,False
9142,2010,2011,83,ACTOR,Javier Bardem,Biutiful,False
9143,2010,2011,83,ACTOR,Jeff Bridges,True Grit,False
9144,2010,2011,83,ACTOR,Jesse Eisenberg,The Social Network,False
9145,2010,2011,83,ACTOR,Colin Firth,The King's Speech,True
9146,2010,2011,83,ACTOR,James Franco,127 Hours,False
9147,2010,2011,83,SUPPORTING ACTOR,Christian Bale,The Fighter,True
9148,2010,2011,83,SUPPORTING ACTOR,John Hawkes,Winter's Bone,False
9149,2010,2011,83,SUPPORTING ACTOR,Jeremy Renner,The Town,False
9150,2010,2011,83,SUPPORTING ACTOR,Mark Ruffalo,The Kids Are All Right,False
9151,2010,2011,83,SUPPORTING ACTOR,Geoffrey Rush,The King's Speech,False
9152,2010,2011,83,ACTRESS,Annette Bening,The Kids Are All Right,False
9153,2010,2011,83,ACTRESS,Nicole Kidman,Rabbit Hole,False
9154,2010,2011,83,ACTRESS,Jennifer Lawrence,Winter's Bone,False
9155,2010,2011,83,ACTRESS,Natalie Portman,Black Swan,True
9156,2010,2011,83,ACTRESS,Michelle Williams,Blue Valentine,False
9157,2010,2011,83,SUPPORTING ACTRESS,Amy Adams,The Fighter,False
9158,2010,2011,83,SUPPORTING ACTRESS,Helena Bonham Carter,The King's Speech,False
9159,2010,2011,83,SUPPORTING ACTRESS,Melissa Leo,The Fighter,True
9160,2010,2011,83,SUPPORTING ACTRESS,Hailee Steinfeld,True Grit,False
9161,2010,2011,83,SUPPORTING ACTRESS,Jacki Weaver,Animal Kingdom,False
9162,2010,2011,83,ANIMATED FEATURE FILM,Chris Sanders and Dean DeBlois,How to Train Your Dragon,False
9163,2010,2011,83,ANIMATED FEATURE FILM,Sylvain Chomet,The Illusionist,False
9164,2010,2011,83,ANIMATED FEATURE FILM,Lee Unkrich,Toy Story 3,True
9180,2010,2011,83,DIRECTING,Darren Aronofsky,Black Swan,False
9181,2010,2011,83,DIRECTING,David O. Russell,The Fighter,False
9182,2010,2011,83,DIRECTING,Tom Hooper,The King's Speech,True
9183,2010,2011,83,DIRECTING,David Fincher,The Social Network,False
9184,2010,2011,83,DIRECTING,Joel Coen and Ethan Coen,True Grit,False
9208,2010,2011,83,MUSIC,John Powell,How to Train Your Dragon,False
9209,2010,2011,83,MUSIC,Hans Zimmer,Inception,False
9210,2010,2011,83,MUSIC,Alexandre Desplat,The King's Speech,False
9211,2010,2011,83,MUSIC,A.R. Rahman,127 Hours,False
9212,2010,2011,83,MUSIC,Trent Reznor and Atticus Ross,The Social Network,True
9213,2010,2011,83,MUSIC,"Music and Lyric by Tom Douglas, Troy Verges and Hillary Lindsey",Country Strong,False
9214,2010,2011,83,MUSIC,Music by Alan Menken; Lyric by Glenn Slater,Tangled,False
9215,2010,2011,83,MUSIC,Music by A.R. Rahman; Lyric by Dido and Rollo Armstrong,127 Hours,False
9216,2010,2011,83,MUSIC,Music and Lyric by Randy Newman,Toy Story 3,True
9217,2010,2011,83,BEST PICTURE,"Mike Medavoy, Brian Oliver and Scott Franklin, Producers",Black Swan,False
9218,2010,2011,83,BEST PICTURE,"David Hoberman, Todd Lieberman and Mark Wahlberg, Producers",The Fighter,False
9219,2010,2011,83,BEST PICTURE,"Emma Thomas and Christopher Nolan, Producers",Inception,False
9220,2010,2011,83,BEST PICTURE,"Gary Gilbert, Jeffrey Levy-Hinte and Celine Rattray, Producers",The Kids Are All Right,False
9221,2010,2011,83,BEST PICTURE,"Iain Canning, Emile Sherman and Gareth Unwin, Producers",The King's Speech,True
9222,2010,2011,83,BEST PICTURE,"Christian Colson, Danny Boyle and John Smithson, Producers",127 Hours,False
9223,2010,2011,83,BEST PICTURE,"Scott Rudin, Dana Brunetti, Michael De Luca and Ceán Chaffin, Producers",The Social Network,False
9224,2010,2011,83,BEST PICTURE,"Darla K. Anderson, Producer",Toy Story 3,False
9225,2010,2011,83,BEST PICTURE,"Scott Rudin, Ethan Coen and Joel Coen, Producers",True Grit,False
9226,2010,2011,83,BEST PICTURE,"Anne Rosellini and Alix Madigan-Yorkin, Producers",Winter's Bone,False
9266,2011,2012,84,ACTOR,Demián Bichir,A Better Life,False
9267,2011,2012,84,ACTOR,George Clooney,The Descendants,False
9268,2011,2012,84,ACTOR,Jean Dujardin,The Artist,True
9269,2011,2012,84,ACTOR,Gary Oldman,Tinker Tailor Soldier Spy,False
9270,2011,2012,84,ACTOR,Brad Pitt,Moneyball,False
9271,2011,2012,84,SUPPORTING ACTOR,Kenneth Branagh,My Week with Marilyn,False
9272,2011,2012,84,SUPPORTING ACTOR,Jonah Hill,Moneyball,False
9273,2011,2012,84,SUPPORTING ACTOR,Nick Nolte,Warrior,False
9274,2011,2012,84,SUPPORTING ACTOR,Christopher Plummer,Beginners,True
9275,2011,2012,84,SUPPORTING ACTOR,Max von Sydow,Extremely Loud & Incredibly Close,False
9276,2011,2012,84,ACTRESS,Glenn Close,Albert Nobbs,False
9277,2011,2012,84,ACTRESS,Viola Davis,The Help,False
9278,2011,2012,84,ACTRESS,Rooney Mara,The Girl with the Dragon Tattoo,False
9279,2011,2012,84,ACTRESS,Meryl Streep,The Iron Lady,True
9280,2011,2012,84,ACTRESS,Michelle Williams,My Week with Marilyn,False
9281,2011,2012,84,SUPPORTING ACTRESS,Bérénice Bejo,The Artist,False
9282,2011,2012,84,SUPPORTING ACTRESS,Jessica Chastain,The Help,False
9283,2011,2012,84,SUPPORTING ACTRESS,Melissa McCarthy,Bridesmaids,False
9284,2011,2012,84,SUPPORTING ACTRESS,Janet McTeer,Albert Nobbs,False
9285,2011,2012,84,SUPPORTING ACTRESS,Octavia Spencer,The Help,True
9286,2011,2012,84,ANIMATED FEATURE FILM,Alain Gagnol and Jean-Loup Felicioli,A Cat in Paris,False
9287,2011,2012,84,ANIMATED FEATURE FILM,Fernando Trueba and Javier Mariscal,Chico & Rita,False
9288,2011,2012,84,ANIMATED FEATURE FILM,Jennifer Yuh Nelson,Kung Fu Panda 2,False
9289,2011,2012,84,ANIMATED FEATURE FILM,Chris Miller,Puss in Boots,False
9290,2011,2012,84,ANIMATED FEATURE FILM,Gore Verbinski,Rango,True
9306,2011,2012,84,DIRECTING,Michel Hazanavicius,The Artist,True
9307,2011,2012,84,DIRECTING,Alexander Payne,The Descendants,False
9308,2011,2012,84,DIRECTING,Martin Scorsese,Hugo,False
9309,2011,2012,84,DIRECTING,Woody Allen,Midnight in Paris,False
9310,2011,2012,84,DIRECTING,Terrence Malick,The Tree of Life,False
9334,2011,2012,84,MUSIC,John Williams,The Adventures of Tintin,False
9335,2011,2012,84,MUSIC,Ludovic Bource,The Artist,True
9336,2011,2012,84,MUSIC,Howard Shore,Hugo,False
9337,2011,2012,84,MUSIC,Alberto Iglesias,Tinker Tailor Soldier Spy,False
9338,2011,2012,84,MUSIC,John Williams,War Horse,False
9339,2011,2012,84,MUSIC,Music and Lyric by Bret McKenzie,The Muppets,True
9340,2011,2012,84,MUSIC,Music by Sergio Mendes and Carlinhos Brown; Lyric by Siedah Garrett,Rio,False
9341,2011,2012,84,BEST PICTURE,"Thomas Langmann, Producer",The Artist,True
9342,2011,2012,84,BEST PICTURE,"Jim Burke, Alexander Payne and Jim Taylor, Producers",The Descendants,False
9343,2011,2012,84,BEST PICTURE,"Scott Rudin, Producer",Extremely Loud & Incredibly Close,False
9344,2011,2012,84,BEST PICTURE,"Brunson Green, Chris Columbus and Michael Barnathan, Producers",The Help,False
9345,2011,2012,84,BEST PICTURE,"Graham King and Martin Scorsese, Producers",Hugo,False
9346,2011,2012,84,BEST PICTURE,"Letty Aronson and Stephen Tenenbaum, Producers",Midnight in Paris,False
9347,2011,2012,84,BEST PICTURE,"Michael De Luca, Rachael Horovitz and Brad Pitt, Producers",Moneyball,False
9348,2011,2012,84,BEST PICTURE,"Sarah Green, Bill Pohlad, Dede Gardner and Grant Hill, Producers",The Tree of Life,False
9349,2011,2012,84,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",War Horse,False
9388,2012,2013,85,ACTOR,Bradley Cooper,Silver Linings Playbook,False
9389,2012,2013,85,ACTOR,Daniel Day-Lewis,Lincoln,True
9390,2012,2013,85,ACTOR,Hugh Jackman,Les Misérables,False
9391,2012,2013,85,ACTOR,Joaquin Phoenix,The Master,False
9392,2012,2013,85,ACTOR,Denzel Washington,Flight,False
9393,2012,2013,85,SUPPORTING ACTOR,Alan Arkin,Argo,False
9394,2012,2013,85,SUPPORTING ACTOR,Robert De Niro,Silver Linings Playbook,False
9395,2012,2013,85,SUPPORTING ACTOR,Philip Seymour Hoffman,The Master,False
9396,2012,2013,85,SUPPORTING ACTOR,Tommy Lee Jones,Lincoln,False
9397,2012,2013,85,SUPPORTING ACTOR,Christoph Waltz,Django Unchained,True
9398,2012,2013,85,ACTRESS,Jessica Chastain,Zero Dark Thirty,False
9399,2012,2013,85,ACTRESS,Jennifer Lawrence,Silver Linings Playbook,True
9400,2012,2013,85,ACTRESS,Emmanuelle Riva,Amour,False
9401,2012,2013,85,ACTRESS,Quvenzhané Wallis,Beasts of the Southern Wild,False
9402,2012,2013,85,ACTRESS,Naomi Watts,The Impossible,False
9403,2012,2013,85,SUPPORTING ACTRESS,Amy Adams,The Master,False
9404,2012,2013,85,SUPPORTING ACTRESS,Sally Field,Lincoln,False
9405,2012,2013,85,SUPPORTING ACTRESS,Anne Hathaway,Les Misérables,True
9406,2012,2013,85,SUPPORTING ACTRESS,Helen Hunt,The Sessions,False
9407,2012,2013,85,SUPPORTING ACTRESS,Jacki Weaver,Silver Linings Playbook,False
9408,2012,2013,85,ANIMATED FEATURE FILM,Mark Andrews and Brenda Chapman,Brave,True
9409,2012,2013,85,ANIMATED FEATURE FILM,Tim Burton,Frankenweenie,False
9410,2012,2013,85,ANIMATED FEATURE FILM,Sam Fell and Chris Butler,ParaNorman,False
9411,2012,2013,85,ANIMATED FEATURE FILM,Peter Lord,The Pirates! Band of Misfits,False
9412,2012,2013,85,ANIMATED FEATURE FILM,Rich Moore,Wreck-It Ralph,False
9423,2012,2013,85,DIRECTING,Michael Haneke,Amour,False
9424,2012,2013,85,DIRECTING,Benh Zeitlin,Beasts of the Southern Wild,False
9425,2012,2013,85,DIRECTING,Ang Lee,Life of Pi,True
9426,2012,2013,85,DIRECTING,Steven Spielberg,Lincoln,False
9427,2012,2013,85,DIRECTING,David O. Russell,Silver Linings Playbook,False
9451,2012,2013,85,MUSIC,Dario Marianelli,Anna Karenina,False
9452,2012,2013,85,MUSIC,Alexandre Desplat,Argo,False
9453,2012,2013,85,MUSIC,Mychael Danna,Life of Pi,True
9454,2012,2013,85,MUSIC,John Williams,Lincoln,False
9455,2012,2013,85,MUSIC,Thomas Newman,Skyfall,False
9456,2012,2013,85,MUSIC,Music and Lyric by J. Ralph,Chasing Ice,False
9457,2012,2013,85,MUSIC,Music by Walter Murphy; Lyric by Seth MacFarlane,Ted,False
9458,2012,2013,85,MUSIC,Music by Mychael Danna; Lyric by Bombay Jayashri,Life of Pi,False
9459,2012,2013,85,MUSIC,Music and Lyric by Adele Adkins and Paul Epworth,Skyfall,True
9460,2012,2013,85,MUSIC,Music by Claude-Michel Schönberg; Lyric by Herbert Kretzmer and Alain Boublil,Les Misérables,False
9461,2012,2013,85,BEST PICTURE,"Margaret Menegoz, Stefan Arndt, Veit Heiduschka and Michael Katz, Producers",Amour,False
9462,2012,2013,85,BEST PICTURE,"Grant Heslov, Ben Affleck and George Clooney, Producers",Argo,True
9463,2012,2013,85,BEST PICTURE,"Dan Janvey, Josh Penn and Michael Gottwald, Producers",Beasts of the Southern Wild,False
9464,2012,2013,85,BEST PICTURE,"Stacey Sher, Reginald Hudlin and Pilar Savone, Producers",Django Unchained,False
9465,2012,2013,85,BEST PICTURE,"Tim Bevan, Eric Fellner, Debra Hayward and Cameron Mackintosh, Producers",Les Misérables,False
9466,2012,2013,85,BEST PICTURE,"Gil Netter, Ang Lee and David Womark, Producers",Life of Pi,False
9467,2012,2013,85,BEST PICTURE,"Steven Spielberg and Kathleen Kennedy, Producers",Lincoln,False
9468,2012,2013,85,BEST PICTURE,"Donna Gigliotti, Bruce Cohen and Jonathan Gordon, Producers",Silver Linings Playbook,False
9469,2012,2013,85,BEST PICTURE,"Mark Boal, Kathryn Bigelow and Megan Ellison, Producers",Zero Dark Thirty,False
9514,2013,2014,86,ACTOR,Christian Bale,American Hustle,False
9515,2013,2014,86,ACTOR,Bruce Dern,Nebraska,False
9516,2013,2014,86,ACTOR,Leonardo DiCaprio,The Wolf of Wall Street,False
9517,2013,2014,86,ACTOR,Chiwetel Ejiofor,12 Years a Slave,False
9518,2013,2014,86,ACTOR,Matthew McConaughey,Dallas Buyers Club,True
9519,2013,2014,86,SUPPORTING ACTOR,Barkhad Abdi,Captain Phillips,False
9520,2013,2014,86,SUPPORTING ACTOR,Bradley Cooper,American Hustle,False
9521,2013,2014,86,SUPPORTING ACTOR,Michael Fassbender,12 Years a Slave,False
9522,2013,2014,86,SUPPORTING ACTOR,Jonah Hill,The Wolf of Wall Street,False
9523,2013,2014,86,SUPPORTING ACTOR,Jared Leto,Dallas Buyers Club,True
9524,2013,2014,86,ACTRESS,Amy Adams,American Hustle,False
9525,2013,2014,86,ACTRESS,Cate Blanchett,Blue Jasmine,True
9526,2013,2014,86,ACTRESS,Sandra Bullock,Gravity,False
9527,2013,2014,86,ACTRESS,Judi Dench,Philomena,False
9528,2013,2014,86,ACTRESS,Meryl Streep,August: Osage County,False
9529,2013,2014,86,SUPPORTING ACTRESS,Sally Hawkins,Blue Jasmine,False
9530,2013,2014,86,SUPPORTING ACTRESS,Jennifer Lawrence,American Hustle,False
9531,2013,2014,86,SUPPORTING ACTRESS,Lupita Nyong'o,12 Years a Slave,True
9532,2013,2014,86,SUPPORTING ACTRESS,Julia Roberts,August: Osage County,False
9533,2013,2014,86,SUPPORTING ACTRESS,June Squibb,Nebraska,False
9534,2013,2014,86,ANIMATED FEATURE FILM,"Chris Sanders, Kirk DeMicco and Kristine Belson",The Croods,False
9535,2013,2014,86,ANIMATED FEATURE FILM,"Chris Renaud, Pierre Coffin and Chris Meledandri",Despicable Me 2,False
9536,2013,2014,86,ANIMATED FEATURE FILM,Benjamin Renner and Didier Brunner,Ernest & Celestine,False
9537,2013,2014,86,ANIMATED FEATURE FILM,"Chris Buck, Jennifer Lee and Peter Del Vecho",Frozen,True
9538,2013,2014,86,ANIMATED FEATURE FILM,Hayao Miyazaki and Toshio Suzuki,The Wind Rises,False
9549,2013,2014,86,DIRECTING,David O. Russell,American Hustle,False
9550,2013,2014,86,DIRECTING,Alfonso Cuarón,Gravity,True
9551,2013,2014,86,DIRECTING,Alexander Payne,Nebraska,False
9552,2013,2014,86,DIRECTING,Steve McQueen,12 Years a Slave,False
9553,2013,2014,86,DIRECTING,Martin Scorsese,The Wolf of Wall Street,False
9577,2013,2014,86,MUSIC,John Williams,The Book Thief,False
9578,2013,2014,86,MUSIC,Steven Price,Gravity,True
9579,2013,2014,86,MUSIC,William Butler and Owen Pallett,Her,False
9580,2013,2014,86,MUSIC,Alexandre Desplat,Philomena,False
9581,2013,2014,86,MUSIC,Thomas Newman,Saving Mr. Banks,False
9582,2013,2014,86,MUSIC,Music by Bruce Broughton; Lyric by Dennis Spiegel,Alone Yet Not Alone,False
9583,2013,2014,86,MUSIC,Music and Lyric by Pharrell Williams,Despicable Me 2,False
9584,2013,2014,86,MUSIC,Music and Lyric by Kristen Anderson-Lopez and Robert Lopez,Frozen,True
9585,2013,2014,86,MUSIC,Music by Karen O; Lyric by Karen O and Spike Jonze,Her,False
9586,2013,2014,86,MUSIC,"Music by Paul Hewson, Dave Evans, Adam Clayton and Larry Mullen; Lyric by Paul Hewson",Mandela: Long Walk to Freedom,False
9587,2013,2014,86,BEST PICTURE,"Charles Roven, Richard Suckle, Megan Ellison and Jonathan Gordon, Producers",American Hustle,False
9588,2013,2014,86,BEST PICTURE,"Scott Rudin, Dana Brunetti and Michael De Luca, Producers",Captain Phillips,False
9589,2013,2014,86,BEST PICTURE,"Robbie Brenner and Rachel Winter, Producers",Dallas Buyers Club,False
9590,2013,2014,86,BEST PICTURE,"Alfonso Cuarón and David Heyman, Producers",Gravity,False
